train_set,test_set,feature_set,accuracy_mean,accuracy_std,f1_weighted_mean,f1_weighted_std,precision_weighted_mean,precision_weighted_std,recall_weighted_mean,recall_weighted_std,kappa_mean,kappa_std,f1_macro_mean,f1_macro_std
mono_cebuano,bikol_test,mbert,49.33332,14.023796442725487,0.6891999999999999,0.08158247360799992,0.4932,0.1403093011884814,0.178,0.04973429400323281,0.28315999999999997,0.16428234232564376,0.47153333333333325,0.11926967575857479
mono_cebuano,bikol_test,trad,62.66668,8.944270046627617,0.751,0.031630681307869446,0.6268,0.08942426963638002,0.143,0.009082951062292472,0.45438,0.10025600730130838,0.5882666666666666,0.08368339806145013
mono_cebuano,bikol_test,trad_clgsngo,64.66668,7.673885007738909,0.7518,0.03209672880528485,0.6468,0.07649313694704905,0.1384,0.01665232716469382,0.48003999999999997,0.09089028000837053,0.6148,0.07648151555913507
mono_cebuano,bikol_test,xlmr,53.33334,6.6666500000374995,0.7108000000000001,0.07741253128531583,0.5334,0.06650037593878697,0.1784,0.06180048543498668,0.32755999999999996,0.098597428972565,0.5050666666666667,0.07576146777881221
mono_cebuano,cebuano_test,all,71.64804,5.762309827924907,0.7228,0.05623788758479466,0.7163999999999999,0.05780397910178848,0.1578,0.02680858071588274,0.5511,0.0874559317599441,0.6938666666666667,0.06512876135437823
mono_cebuano,cebuano_test,all_xlmr,70.50518,8.116173434691989,0.7184,0.0657746151642106,0.705,0.08116033513977133,0.15960000000000002,0.024172298194420818,0.5358,0.11832497623071812,0.6807333333333333,0.08064200725015057
mono_cebuano,cebuano_test,mbert,71.92960000000001,7.141667238117444,0.7266,0.06456237294275975,0.7194,0.0716958855165343,0.1568,0.03804208196195366,0.55488,0.11037443997592922,0.6954666666666667,0.0769962481048409
mono_cebuano,cebuano_test,trad,67.62732000000001,6.239295714020937,0.677,0.05883451368032203,0.6763999999999999,0.06229205406791463,0.2024,0.01996997746618659,0.47994000000000003,0.08600016279054361,0.6408,0.04836757407832467
mono_cebuano,cebuano_test,trad_clgsngo,67.91718,5.144627279696751,0.6826000000000001,0.0559580199792666,0.6792,0.05154318577658932,0.20099999999999998,0.01670329308849006,0.485,0.06708818823011996,0.6471333333333333,0.04175630358267944
mono_cebuano,cebuano_test,xlmr,70.50518,7.989458347848119,0.7158,0.06836812122619722,0.7050000000000001,0.07989993742175273,0.15940000000000001,0.023158151912447585,0.5346,0.11770261254534668,0.6779999999999999,0.08303647123737588
mono_cebuano,tagalog_test,all,42.26414,9.204761854496835,0.441,0.10961067466264407,0.4226,0.09207768459295662,0.3186,0.04967695642850918,0.10654,0.13927974727145365,0.3818,0.08178583142710125
mono_cebuano,tagalog_test,all_xlmr,46.79244,6.171884020945307,0.47800000000000004,0.06671956234868452,0.4678,0.061738966625624704,0.28700000000000003,0.03209361307176243,0.18309999999999998,0.09109854554272533,0.4481333333333333,0.05250693075945095
mono_cebuano,tagalog_test,mbert,42.26414,7.258622939511324,0.4326,0.08420391914869521,0.42279999999999995,0.07267874517353749,0.31920000000000004,0.03840182287340017,0.10528,0.10753223702685627,0.37493333333333334,0.0618781957648339
mono_cebuano,tagalog_test,trad,49.056599999999996,2.668338149485555,0.48440000000000005,0.027373344698812356,0.4904,0.02634008352302627,0.2728,0.02414953415699773,0.21676,0.04966193713499302,0.4507333333333333,0.03249905981546069
