fold,train_set,test_set,feature_set,accuracy,f1_weighted,precision_weighted,recall_weighted,kappa,Model,Test_Lang,Features,col,f1_macro
3,all_languages,cebuano_test,trad,71.4286,0.702,0.714,0.179,0.5352,ALL,CEB,TRAD,CEB | TRAD,0.664
3,all_languages,tagalog_test,trad_clgsngo,50.9434,0.499,0.509,0.263,0.2445,ALL,TGL,TRAD+CrossNGO,TGL | TRAD+CrossNGO,0.47633333333333333
3,all_languages,bikol_test,trad_clgsngo,66.6667,0.705,0.667,0.144,0.4907,ALL,BCL,TRAD+CrossNGO,BCL | TRAD+CrossNGO,0.607
3,all_languages,cebuano_test,trad_clgsngo,67.1429,0.652,0.671,0.21,0.4632,ALL,CEB,TRAD+CrossNGO,CEB | TRAD+CrossNGO,0.6163333333333333
3,all_languages,tagalog_test,mbert,47.1698,0.453,0.472,0.291,0.1801,ALL,TGL,mBERT Embdng,TGL | mBERT Embdng,0.421
3,all_languages,bikol_test,mbert,66.6667,0.0,0.667,0.205,0.4526,ALL,BCL,mBERT Embdng,BCL | mBERT Embdng,0.49433333333333335
3,all_languages,cebuano_test,mbert,78.5714,0.779,0.786,0.121,0.6557,ALL,CEB,mBERT Embdng,CEB | mBERT Embdng,0.734
3,all_languages,tagalog_test,all,43.3962,0.42,0.434,0.316,0.1176,ALL,TGL,ALL (mBERT),TGL | ALL (mBERT),0.38800000000000007
3,all_languages,bikol_test,all,66.6667,0.602,0.667,0.188,0.4595,ALL,BCL,ALL (mBERT),BCL | ALL (mBERT),0.5053333333333333
3,all_languages,cebuano_test,all,74.2857,0.723,0.743,0.146,0.5882,ALL,CEB,ALL (mBERT),CEB | ALL (mBERT),0.6956666666666665
3,all_languages,tagalog_test,xlmr,45.283,0.452,0.453,0.281,0.1705,ALL,TGL,XLM-R Embdng,TGL | XLM-R Embdng,0.444
3,all_languages,bikol_test,xlmr,66.6667,0.0,0.667,0.205,0.4526,ALL,BCL,XLM-R Embdng,BCL | XLM-R Embdng,0.49433333333333335
3,all_languages,cebuano_test,xlmr,71.4286,0.693,0.714,0.172,0.5352,ALL,CEB,XLM-R Embdng,CEB | XLM-R Embdng,0.6536666666666666
3,all_languages,tagalog_test,all_xlmr,39.6226,0.392,0.396,0.314,0.0808,ALL,TGL,ALL (XLM-R),TGL | ALL (XLM-R),0.3833333333333333
3,all_languages,bikol_test,all_xlmr,70.0,0.0,0.7,0.18,0.5073,ALL,BCL,ALL (XLM-R),BCL | ALL (XLM-R),0.5219999999999999
3,all_languages,cebuano_test,all_xlmr,71.4286,0.687,0.714,0.165,0.5376,ALL,CEB,ALL (XLM-R),CEB | ALL (XLM-R),0.652
4,mono_tagalog,tagalog_test,trad,41.5094,0.398,0.415,0.313,0.0982,TGL,TGL,TRAD,TGL | TRAD,0.379
4,mono_tagalog,bikol_test,trad,46.6667,0.542,0.467,0.183,0.257,TGL,BCL,TRAD,BCL | TRAD,0.4266666666666667
4,mono_tagalog,cebuano_test,trad,44.9275,0.567,0.449,0.248,0.1979,TGL,CEB,TRAD,CEB | TRAD,0.4533333333333333
4,mono_tagalog,tagalog_test,trad_clgsngo,52.8302,0.542,0.528,0.261,0.272,TGL,TGL,TRAD+CrossNGO,TGL | TRAD+CrossNGO,0.5166666666666667
4,mono_tagalog,bikol_test,trad_clgsngo,46.6667,0.457,0.467,0.207,0.2405,TGL,BCL,TRAD+CrossNGO,BCL | TRAD+CrossNGO,0.42933333333333334
4,mono_tagalog,cebuano_test,trad_clgsngo,46.3768,0.61,0.464,0.235,0.22,TGL,CEB,TRAD+CrossNGO,CEB | TRAD+CrossNGO,0.4776666666666667
4,mono_tagalog,tagalog_test,mbert,41.5094,0.444,0.415,0.326,0.1012,TGL,TGL,mBERT Embdng,TGL | mBERT Embdng,0.43
4,mono_tagalog,bikol_test,mbert,30.0,0.631,0.3,0.209,0.083,TGL,BCL,mBERT Embdng,BCL | mBERT Embdng,0.263
4,mono_tagalog,cebuano_test,mbert,27.5362,0.0,0.275,0.333,-0.0528,TGL,CEB,mBERT Embdng,CEB | mBERT Embdng,0.18033333333333335
4,mono_tagalog,tagalog_test,all,43.3962,0.447,0.434,0.313,0.1283,TGL,TGL,ALL (mBERT),TGL | ALL (mBERT),0.43333333333333335
4,mono_tagalog,bikol_test,all,30.0,0.0,0.3,0.175,0.1064,TGL,BCL,ALL (mBERT),BCL | ALL (mBERT),0.2643333333333333
4,mono_tagalog,cebuano_test,all,34.7826,0.463,0.348,0.316,0.0369,TGL,CEB,ALL (mBERT),CEB | ALL (mBERT),0.30333333333333334
4,mono_tagalog,tagalog_test,xlmr,62.2642,0.667,0.623,0.219,0.4121,TGL,TGL,XLM-R Embdng,TGL | XLM-R Embdng,0.6006666666666667
4,mono_tagalog,bikol_test,xlmr,30.0,0.0,0.3,0.197,0.0935,TGL,BCL,XLM-R Embdng,BCL | XLM-R Embdng,0.254
4,mono_tagalog,cebuano_test,xlmr,31.8841,0.46,0.319,0.29,0.0317,TGL,CEB,XLM-R Embdng,CEB | XLM-R Embdng,0.27299999999999996
4,mono_tagalog,tagalog_test,all_xlmr,52.8302,0.551,0.528,0.268,0.2659,TGL,TGL,ALL (XLM-R),TGL | ALL (XLM-R),0.503
4,mono_tagalog,bikol_test,all_xlmr,36.6667,0.71,0.367,0.191,0.153,TGL,BCL,ALL (XLM-R),BCL | ALL (XLM-R),0.3463333333333333
4,mono_tagalog,cebuano_test,all_xlmr,39.1304,0.804,0.391,0.248,0.1413,TGL,CEB,ALL (XLM-R),CEB | ALL (XLM-R),0.35933333333333334
4,mono_bikol,tagalog_test,trad,37.7358,0.48,0.377,0.278,0.0933,BCL,TGL,TRAD,TGL | TRAD,0.371
4,mono_bikol,bikol_test,trad,66.6667,0.679,0.667,0.163,0.4836,BCL,BCL,TRAD,BCL | TRAD,0.619
4,mono_bikol,cebuano_test,trad,65.2174,0.692,0.652,0.295,0.3901,BCL,CEB,TRAD,CEB | TRAD,0.5690000000000001
4,mono_bikol,tagalog_test,trad_clgsngo,33.9623,0.409,0.34,0.296,0.0404,BCL,TGL,TRAD+CrossNGO,TGL | TRAD+CrossNGO,0.316
4,mono_bikol,bikol_test,trad_clgsngo,63.3333,0.628,0.633,0.182,0.4271,BCL,BCL,TRAD+CrossNGO,BCL | TRAD+CrossNGO,0.559
4,mono_bikol,cebuano_test,trad_clgsngo,65.2174,0.725,0.652,0.303,0.3871,BCL,CEB,TRAD+CrossNGO,CEB | TRAD+CrossNGO,0.57
4,mono_bikol,tagalog_test,mbert,26.4151,0.0,0.264,0.264,0.0,BCL,TGL,mBERT Embdng,TGL | mBERT Embdng,0.13933333333333334
4,mono_bikol,bikol_test,mbert,73.3333,0.0,0.733,0.185,0.5522,BCL,BCL,mBERT Embdng,BCL | mBERT Embdng,0.5443333333333333
4,mono_bikol,cebuano_test,mbert,57.971,0.0,0.58,0.385,0.2313,BCL,CEB,mBERT Embdng,CEB | mBERT Embdng,0.4346666666666666
4,mono_bikol,tagalog_test,all,28.3019,0.0,0.283,0.267,0.0171,BCL,TGL,ALL (mBERT),TGL | ALL (mBERT),0.17500000000000002
4,mono_bikol,bikol_test,all,76.6667,0.0,0.767,0.166,0.6067,BCL,BCL,ALL (mBERT),BCL | ALL (mBERT),0.5696666666666667
4,mono_bikol,cebuano_test,all,57.971,0.0,0.58,0.385,0.2313,BCL,CEB,ALL (mBERT),CEB | ALL (mBERT),0.4346666666666666
4,mono_bikol,tagalog_test,xlmr,26.4151,0.0,0.264,0.264,0.0,BCL,TGL,XLM-R Embdng,TGL | XLM-R Embdng,0.13933333333333334
4,mono_bikol,bikol_test,xlmr,76.6667,0.0,0.767,0.16,0.6082,BCL,BCL,XLM-R Embdng,BCL | XLM-R Embdng,0.5666666666666667
4,mono_bikol,cebuano_test,xlmr,59.4203,0.0,0.594,0.354,0.272,BCL,CEB,XLM-R Embdng,CEB | XLM-R Embdng,0.44399999999999995
4,mono_bikol,tagalog_test,all_xlmr,26.4151,0.0,0.264,0.264,0.0,BCL,TGL,ALL (XLM-R),TGL | ALL (XLM-R),0.13933333333333334
4,mono_bikol,bikol_test,all_xlmr,76.6667,0.0,0.767,0.16,0.6082,BCL,BCL,ALL (XLM-R),BCL | ALL (XLM-R),0.5666666666666667
4,mono_bikol,cebuano_test,all_xlmr,62.3188,0.0,0.623,0.337,0.3283,BCL,CEB,ALL (XLM-R),CEB | ALL (XLM-R),0.48866666666666664
4,mono_cebuano,tagalog_test,trad,43.3962,0.385,0.434,0.315,0.1162,CEB,TGL,TRAD,TGL | TRAD,0.36133333333333334
4,mono_cebuano,bikol_test,trad,33.3333,0.499,0.333,0.25,0.061,CEB,BCL,TRAD,BCL | TRAD,0.32066666666666666
4,mono_cebuano,cebuano_test,trad,71.0145,0.736,0.71,0.168,0.5347,CEB,CEB,TRAD,CEB | TRAD,0.6869999999999999
4,mono_cebuano,tagalog_test,trad_clgsngo,47.1698,0.422,0.472,0.294,0.1751,CEB,TGL,TRAD+CrossNGO,TGL | TRAD+CrossNGO,0.39399999999999996
4,mono_cebuano,bikol_test,trad_clgsngo,36.6667,0.567,0.367,0.208,0.1284,CEB,BCL,TRAD+CrossNGO,BCL | TRAD+CrossNGO,0.3666666666666667
4,mono_cebuano,cebuano_test,trad_clgsngo,71.0145,0.711,0.71,0.165,0.5339,CEB,CEB,TRAD+CrossNGO,CEB | TRAD+CrossNGO,0.6736666666666666
4,mono_cebuano,tagalog_test,mbert,33.9623,0.336,0.34,0.375,-0.0329,CEB,TGL,mBERT Embdng,TGL | mBERT Embdng,0.3013333333333333
4,mono_cebuano,bikol_test,mbert,53.3333,0.754,0.533,0.151,0.3354,CEB,BCL,mBERT Embdng,BCL | mBERT Embdng,0.5416666666666666
4,mono_cebuano,cebuano_test,mbert,68.1159,0.678,0.681,0.217,0.4758,CEB,CEB,mBERT Embdng,CEB | mBERT Embdng,0.653
4,mono_cebuano,tagalog_test,all,41.5094,0.362,0.415,0.326,0.0898,CEB,TGL,ALL (mBERT),TGL | ALL (mBERT),0.33899999999999997
4,mono_cebuano,bikol_test,all,53.3333,0.644,0.533,0.196,0.3069,CEB,BCL,ALL (mBERT),BCL | ALL (mBERT),0.5203333333333333
4,mono_cebuano,cebuano_test,all,75.3623,0.75,0.754,0.173,0.5955,CEB,CEB,ALL (mBERT),CEB | ALL (mBERT),0.7266666666666666
4,mono_cebuano,tagalog_test,xlmr,39.6226,0.387,0.396,0.283,0.1153,CEB,TGL,XLM-R Embdng,TGL | XLM-R Embdng,0.36600000000000005
4,mono_cebuano,bikol_test,xlmr,56.6667,0.635,0.567,0.224,0.3287,CEB,BCL,XLM-R Embdng,BCL | XLM-R Embdng,0.5283333333333333
4,mono_cebuano,cebuano_test,xlmr,73.913,0.726,0.739,0.177,0.5723,CEB,CEB,XLM-R Embdng,CEB | XLM-R Embdng,0.703
4,mono_cebuano,tagalog_test,all_xlmr,41.5094,0.414,0.415,0.282,0.1321,CEB,TGL,ALL (XLM-R),TGL | ALL (XLM-R),0.405
4,mono_cebuano,bikol_test,all_xlmr,56.6667,0.611,0.567,0.187,0.3586,CEB,BCL,ALL (XLM-R),BCL | ALL (XLM-R),0.532
4,mono_cebuano,cebuano_test,all_xlmr,73.913,0.739,0.739,0.193,0.5653,CEB,CEB,ALL (XLM-R),CEB | ALL (XLM-R),0.7006666666666667
4,bi_bikol_tagalog,tagalog_test,trad,43.3962,0.446,0.434,0.28,0.1484,TGL+BCL,TGL,TRAD,TGL | TRAD,0.4266666666666667
4,bi_bikol_tagalog,bikol_test,trad,56.6667,0.591,0.567,0.199,0.3467,TGL+BCL,BCL,TRAD,BCL | TRAD,0.5306666666666667
4,bi_bikol_tagalog,cebuano_test,trad,57.971,0.597,0.58,0.272,0.3203,TGL+BCL,CEB,TRAD,CEB | TRAD,0.5713333333333334
4,bi_bikol_tagalog,tagalog_test,trad_clgsngo,43.3962,0.431,0.434,0.299,0.1345,TGL+BCL,TGL,TRAD+CrossNGO,TGL | TRAD+CrossNGO,0.41966666666666663
4,bi_bikol_tagalog,bikol_test,trad_clgsngo,73.3333,0.723,0.733,0.146,0.5767,TGL+BCL,BCL,TRAD+CrossNGO,BCL | TRAD+CrossNGO,0.6713333333333334
4,bi_bikol_tagalog,cebuano_test,trad_clgsngo,52.1739,0.532,0.522,0.332,0.2127,TGL+BCL,CEB,TRAD+CrossNGO,CEB | TRAD+CrossNGO,0.5106666666666667
4,bi_bikol_tagalog,tagalog_test,mbert,49.0566,0.491,0.491,0.274,0.2231,TGL+BCL,TGL,mBERT Embdng,TGL | mBERT Embdng,0.488
4,bi_bikol_tagalog,bikol_test,mbert,76.6667,0.729,0.767,0.143,0.6182,TGL+BCL,BCL,mBERT Embdng,BCL | mBERT Embdng,0.6466666666666666
4,bi_bikol_tagalog,cebuano_test,mbert,59.4203,0.602,0.594,0.334,0.2873,TGL+BCL,CEB,mBERT Embdng,CEB | mBERT Embdng,0.506
4,bi_bikol_tagalog,tagalog_test,all,45.283,0.461,0.453,0.299,0.1615,TGL+BCL,TGL,ALL (mBERT),TGL | ALL (mBERT),0.45566666666666666
4,bi_bikol_tagalog,bikol_test,all,76.6667,0.749,0.767,0.126,0.6277,TGL+BCL,BCL,ALL (mBERT),BCL | ALL (mBERT),0.693
4,bi_bikol_tagalog,cebuano_test,all,59.4203,0.544,0.594,0.331,0.2871,TGL+BCL,CEB,ALL (mBERT),CEB | ALL (mBERT),0.46900000000000003
4,bi_bikol_tagalog,tagalog_test,xlmr,52.8302,0.536,0.528,0.26,0.2764,TGL+BCL,TGL,XLM-R Embdng,TGL | XLM-R Embdng,0.5273333333333333
4,bi_bikol_tagalog,bikol_test,xlmr,73.3333,0.0,0.733,0.185,0.5522,TGL+BCL,BCL,XLM-R Embdng,BCL | XLM-R Embdng,0.5443333333333333
4,bi_bikol_tagalog,cebuano_test,xlmr,60.8696,0.0,0.609,0.332,0.3069,TGL+BCL,CEB,XLM-R Embdng,CEB | XLM-R Embdng,0.4586666666666666
4,bi_bikol_tagalog,tagalog_test,all_xlmr,47.1698,0.481,0.472,0.284,0.1957,TGL+BCL,TGL,ALL (XLM-R),TGL | ALL (XLM-R),0.47833333333333333
4,bi_bikol_tagalog,bikol_test,all_xlmr,76.6667,0.0,0.767,0.16,0.6082,TGL+BCL,BCL,ALL (XLM-R),BCL | ALL (XLM-R),0.5666666666666667
4,bi_bikol_tagalog,cebuano_test,all_xlmr,60.8696,0.0,0.609,0.332,0.3113,TGL+BCL,CEB,ALL (XLM-R),CEB | ALL (XLM-R),0.4696666666666666
4,bi_cebuano_bikol,tagalog_test,trad,37.7358,0.404,0.377,0.297,0.0697,BCL+CEB,TGL,TRAD,TGL | TRAD,0.36400000000000005
4,bi_cebuano_bikol,bikol_test,trad,66.6667,0.771,0.667,0.111,0.513,BCL+CEB,BCL,TRAD,BCL | TRAD,0.651
4,bi_cebuano_bikol,cebuano_test,trad,69.5652,0.73,0.696,0.242,0.486,BCL+CEB,CEB,TRAD,CEB | TRAD,0.6693333333333333
4,bi_cebuano_bikol,tagalog_test,trad_clgsngo,43.3962,0.432,0.434,0.282,0.1433,BCL+CEB,TGL,TRAD+CrossNGO,TGL | TRAD+CrossNGO,0.403
4,bi_cebuano_bikol,bikol_test,trad_clgsngo,56.6667,0.629,0.567,0.182,0.3522,BCL+CEB,BCL,TRAD+CrossNGO,BCL | TRAD+CrossNGO,0.5376666666666666
4,bi_cebuano_bikol,cebuano_test,trad_clgsngo,72.4638,0.73,0.725,0.199,0.5426,BCL+CEB,CEB,TRAD+CrossNGO,CEB | TRAD+CrossNGO,0.6903333333333332
4,bi_cebuano_bikol,tagalog_test,mbert,35.8491,0.245,0.358,0.303,0.058,BCL+CEB,TGL,mBERT Embdng,TGL | mBERT Embdng,0.298
4,bi_cebuano_bikol,bikol_test,mbert,76.6667,0.0,0.767,0.166,0.6067,BCL+CEB,BCL,mBERT Embdng,BCL | mBERT Embdng,0.5696666666666667
4,bi_cebuano_bikol,cebuano_test,mbert,75.3623,0.755,0.754,0.187,0.59,BCL+CEB,CEB,mBERT Embdng,CEB | mBERT Embdng,0.7196666666666666
4,bi_cebuano_bikol,tagalog_test,all,39.6226,0.0,0.396,0.282,0.1153,BCL+CEB,TGL,ALL (mBERT),TGL | ALL (mBERT),0.32166666666666666
4,bi_cebuano_bikol,bikol_test,all,80.0,0.837,0.8,0.141,0.6673,BCL+CEB,BCL,ALL (mBERT),BCL | ALL (mBERT),0.6743333333333333
4,bi_cebuano_bikol,cebuano_test,all,73.913,0.731,0.739,0.193,0.5659,BCL+CEB,CEB,ALL (mBERT),CEB | ALL (mBERT),0.699
4,bi_cebuano_bikol,tagalog_test,xlmr,30.1887,0.307,0.302,0.281,0.0244,BCL+CEB,TGL,XLM-R Embdng,TGL | XLM-R Embdng,0.2316666666666667
4,bi_cebuano_bikol,bikol_test,xlmr,80.0,0.837,0.8,0.141,0.6673,BCL+CEB,BCL,XLM-R Embdng,BCL | XLM-R Embdng,0.6743333333333333
4,bi_cebuano_bikol,cebuano_test,xlmr,73.913,0.739,0.739,0.193,0.5653,BCL+CEB,CEB,XLM-R Embdng,CEB | XLM-R Embdng,0.7006666666666667
4,bi_cebuano_bikol,tagalog_test,all_xlmr,30.1887,0.295,0.302,0.29,0.0161,BCL+CEB,TGL,ALL (XLM-R),TGL | ALL (XLM-R),0.246
4,bi_cebuano_bikol,bikol_test,all_xlmr,83.3333,0.853,0.833,0.109,0.7307,BCL+CEB,BCL,ALL (XLM-R),BCL | ALL (XLM-R),0.7963333333333334
4,bi_cebuano_bikol,cebuano_test,all_xlmr,69.5652,0.663,0.696,0.223,0.4873,BCL+CEB,CEB,ALL (XLM-R),CEB | ALL (XLM-R),0.6146666666666666
4,bi_tagalog_cebuano,tagalog_test,trad,43.3962,0.409,0.434,0.299,0.1283,CEB+TGL,TGL,TRAD,TGL | TRAD,0.393
4,bi_tagalog_cebuano,bikol_test,trad,43.3333,0.555,0.433,0.214,0.1892,CEB+TGL,BCL,TRAD,BCL | TRAD,0.39366666666666666
4,bi_tagalog_cebuano,cebuano_test,trad,72.4638,0.731,0.725,0.161,0.5598,CEB+TGL,CEB,TRAD,CEB | TRAD,0.7066666666666667
4,bi_tagalog_cebuano,tagalog_test,trad_clgsngo,49.0566,0.497,0.491,0.278,0.2142,CEB+TGL,TGL,TRAD+CrossNGO,TGL | TRAD+CrossNGO,0.4713333333333333
4,bi_tagalog_cebuano,bikol_test,trad_clgsngo,50.0,0.625,0.5,0.186,0.2823,CEB+TGL,BCL,TRAD+CrossNGO,BCL | TRAD+CrossNGO,0.47300000000000003
4,bi_tagalog_cebuano,cebuano_test,trad_clgsngo,73.913,0.736,0.739,0.153,0.5841,CEB+TGL,CEB,TRAD+CrossNGO,CEB | TRAD+CrossNGO,0.7206666666666667
4,bi_tagalog_cebuano,tagalog_test,mbert,39.6226,0.413,0.396,0.336,0.0722,CEB+TGL,TGL,mBERT Embdng,TGL | mBERT Embdng,0.4083333333333334
4,bi_tagalog_cebuano,bikol_test,mbert,53.3333,0.658,0.533,0.173,0.3193,CEB+TGL,BCL,mBERT Embdng,BCL | mBERT Embdng,0.528
4,bi_tagalog_cebuano,cebuano_test,mbert,71.0145,0.717,0.71,0.198,0.5277,CEB+TGL,CEB,mBERT Embdng,CEB | mBERT Embdng,0.6966666666666667
4,bi_tagalog_cebuano,tagalog_test,all,43.3962,0.438,0.434,0.308,0.1307,CEB+TGL,TGL,ALL (mBERT),TGL | ALL (mBERT),0.42933333333333334
4,bi_tagalog_cebuano,bikol_test,all,53.3333,0.754,0.533,0.151,0.3354,CEB+TGL,BCL,ALL (mBERT),BCL | ALL (mBERT),0.5416666666666666
4,bi_tagalog_cebuano,cebuano_test,all,75.3623,0.768,0.754,0.167,0.598,CEB+TGL,CEB,ALL (mBERT),CEB | ALL (mBERT),0.7373333333333333
4,bi_tagalog_cebuano,tagalog_test,xlmr,52.8302,0.529,0.528,0.256,0.2779,CEB+TGL,TGL,XLM-R Embdng,TGL | XLM-R Embdng,0.5193333333333333
4,bi_tagalog_cebuano,bikol_test,xlmr,46.6667,0.607,0.467,0.205,0.232,CEB+TGL,BCL,XLM-R Embdng,BCL | XLM-R Embdng,0.4563333333333333
4,bi_tagalog_cebuano,cebuano_test,xlmr,71.0145,0.694,0.71,0.18,0.5263,CEB+TGL,CEB,XLM-R Embdng,CEB | XLM-R Embdng,0.6609999999999999
4,bi_tagalog_cebuano,tagalog_test,all_xlmr,41.5094,0.411,0.415,0.307,0.1119,CEB+TGL,TGL,ALL (XLM-R),TGL | ALL (XLM-R),0.4126666666666667
4,bi_tagalog_cebuano,bikol_test,all_xlmr,56.6667,0.688,0.567,0.158,0.3669,CEB+TGL,BCL,ALL (XLM-R),BCL | ALL (XLM-R),0.5533333333333333
4,bi_tagalog_cebuano,cebuano_test,all_xlmr,76.8116,0.767,0.768,0.165,0.6198,CEB+TGL,CEB,ALL (XLM-R),CEB | ALL (XLM-R),0.742
4,all_languages,tagalog_test,trad,45.283,0.436,0.453,0.277,0.1705,ALL,TGL,TRAD,TGL | TRAD,0.428
4,all_languages,bikol_test,trad,63.3333,0.713,0.633,0.137,0.4581,ALL,BCL,TRAD,BCL | TRAD,0.611
4,all_languages,cebuano_test,trad,71.0145,0.724,0.71,0.213,0.5178,ALL,CEB,TRAD,CEB | TRAD,0.6789999999999999
4,all_languages,tagalog_test,trad_clgsngo,47.1698,0.467,0.472,0.278,0.1935,ALL,TGL,TRAD+CrossNGO,TGL | TRAD+CrossNGO,0.459
4,all_languages,bikol_test,trad_clgsngo,56.6667,0.591,0.567,0.199,0.3467,ALL,BCL,TRAD+CrossNGO,BCL | TRAD+CrossNGO,0.5306666666666667
4,all_languages,cebuano_test,trad_clgsngo,72.4638,0.731,0.725,0.192,0.5467,ALL,CEB,TRAD+CrossNGO,CEB | TRAD+CrossNGO,0.6976666666666667
4,all_languages,tagalog_test,mbert,45.283,0.458,0.453,0.294,0.1692,ALL,TGL,mBERT Embdng,TGL | mBERT Embdng,0.45100000000000007
4,all_languages,bikol_test,mbert,80.0,0.758,0.8,0.123,0.6715,ALL,BCL,mBERT Embdng,BCL | mBERT Embdng,0.6723333333333333
4,all_languages,cebuano_test,mbert,73.913,0.736,0.739,0.184,0.5698,ALL,CEB,mBERT Embdng,CEB | mBERT Embdng,0.7050000000000001
4,all_languages,tagalog_test,all,43.3962,0.434,0.434,0.312,0.1307,ALL,TGL,ALL (mBERT),TGL | ALL (mBERT),0.42766666666666664
4,all_languages,bikol_test,all,73.3333,0.611,0.733,0.174,0.5564,ALL,BCL,ALL (mBERT),BCL | ALL (mBERT),0.5566666666666666
4,all_languages,cebuano_test,all,71.0145,0.704,0.71,0.205,0.5163,ALL,CEB,ALL (mBERT),CEB | ALL (mBERT),0.6613333333333333
4,all_languages,tagalog_test,xlmr,43.3962,0.421,0.434,0.307,0.1387,ALL,TGL,XLM-R Embdng,TGL | XLM-R Embdng,0.433
4,all_languages,bikol_test,xlmr,76.6667,0.749,0.767,0.126,0.6277,ALL,BCL,XLM-R Embdng,BCL | XLM-R Embdng,0.693
4,all_languages,cebuano_test,xlmr,71.0145,0.695,0.71,0.209,0.5132,ALL,CEB,XLM-R Embdng,CEB | XLM-R Embdng,0.6416666666666666
4,all_languages,tagalog_test,all_xlmr,58.4906,0.585,0.585,0.223,0.3666,ALL,TGL,ALL (XLM-R),TGL | ALL (XLM-R),0.5766666666666667
4,all_languages,bikol_test,all_xlmr,76.6667,0.762,0.767,0.137,0.6243,ALL,BCL,ALL (XLM-R),BCL | ALL (XLM-R),0.6966666666666667
4,all_languages,cebuano_test,all_xlmr,69.5652,0.687,0.696,0.226,0.4905,ALL,CEB,ALL (XLM-R),CEB | ALL (XLM-R),0.652
