train_set,test_set,feature_set,accuracy_mean,accuracy_std,f1_weighted_mean,f1_weighted_std,precision_weighted_mean,precision_weighted_std,recall_weighted_mean,recall_weighted_std,kappa_mean,kappa_std,f1_macro_mean,f1_macro_std
bi_tagalog_cebuano,tagalog_test,trad,51.698119999999996,6.881002063071919,0.5025999999999999,0.0822818327457526,0.517,0.06875681784376002,0.2538,0.033514176105045465,0.26142,0.10336600988719648,0.48166666666666663,0.07233525343073655
bi_tagalog_cebuano,tagalog_test,trad_clgsngo,50.18868,5.435818079369469,0.4904,0.05720402083769988,0.502,0.05423559716643673,0.2606,0.02597691282658506,0.23978000000000002,0.07784106885185994,0.4708,0.054005966748540385
bi_tagalog_cebuano,tagalog_test,xlmr,47.92452,4.544016130253061,0.47800000000000004,0.04250294107470683,0.47919999999999996,0.045323283199697716,0.27480000000000004,0.029760712357065653,0.20553999999999997,0.0723634438097027,0.46040000000000003,0.043430276177902516
mono_bikol,bikol_test,all,74.66668,4.472143408590561,0.1482,0.3313852742654688,0.7468,0.04479620519642265,0.1842,0.03855774889694678,0.56672,0.08005246404702356,0.5653333333333334,0.03582054035202583
mono_bikol,bikol_test,all_xlmr,76.66666000000001,4.08248290480193,0.3034,0.41669149259374133,0.7666000000000001,0.04082646200688956,0.172,0.018533752992850646,0.6030800000000001,0.06409381405408794,0.6012000000000001,0.045583622790062034
mono_bikol,bikol_test,mbert,73.33332,4.082482904679456,0.1526,0.34122397336646787,0.7332,0.04082523729263557,0.1938,0.02160324049766608,0.5471600000000001,0.0641265389678875,0.5700000000000001,0.0735103923114125
mono_bikol,bikol_test,trad,74.0,7.226475243505646,0.7246,0.10106087274509358,0.74,0.07207287978151006,0.1646,0.04593255925811233,0.57142,0.11622879161378218,0.6377333333333334,0.09240322264702436
mono_bikol,bikol_test,trad_clgsngo,73.99998,7.2265006131598675,0.589,0.33971090650728303,0.7398,0.0723270350560563,0.1688,0.03145949777094351,0.5699,0.10581601958115801,0.6218666666666667,0.0719280504702056
mono_bikol,bikol_test,xlmr,75.33333999999999,5.577725542100473,0.12079999999999999,0.2701170116819746,0.7534,0.05569829440835689,0.1766,0.04371269838387926,0.57794,0.09886153448131377,0.553,0.04105484137102467
mono_bikol,cebuano_test,all,61.02275999999999,3.6738568226048236,0.3944,0.3861065915003265,0.6104,0.03656911264988527,0.33540000000000003,0.03429723020886672,0.30556,0.07354667225646583,0.4709333333333333,0.06249773329222961
mono_bikol,cebuano_test,all_xlmr,60.46376,2.8667320075305294,0.0,0.0,0.6045999999999999,0.0287628232272147,0.3438,0.019613770672667702,0.29346,0.05543837118819419,0.4547333333333333,0.044299736643310494
mono_bikol,cebuano_test,mbert,61.594179999999994,4.332511049264613,0.3876,0.3771528867713994,0.6162,0.043361273044042456,0.32439999999999997,0.044190496715923,0.31994,0.08810146423300806,0.47139999999999993,0.054512180086452075
mono_bikol,cebuano_test,trad,64.18634,4.595963423810079,0.5612,0.31630950033155814,0.6418,0.046116157689035646,0.30419999999999997,0.028525427253592535,0.36978,0.08337257942513233,0.5416666666666667,0.08406710282731159
mono_bikol,cebuano_test,trad_clgsngo,63.3292,4.747903177719619,0.5972,0.3364776367011632,0.6332,0.047620373791057165,0.3196,0.028500877179483432,0.34946,0.0865754757422678,0.5273333333333333,0.08670608078124878
mono_bikol,cebuano_test,xlmr,59.88406,2.2735807887559245,0.1542,0.3448016821304676,0.5988,0.02292814863873659,0.3458,0.016284962388657814,0.28296,0.041818213735165706,0.44853333333333334,0.03963766446757989
